No,URL,Title,Topic,Tags,NSMI-TLT,Body
46,http://www.lawaccess.org/node/127,Albuquerque Divorce Options Workshop,Family,,Family Law,"Albuquerque, N.M.—Attendees will learn how to save time, money and stress at a Divorce Options Workshop that will be held from 6–8 p.m., the first Wednesday of each month, at the State Bar of New Mexico, 5121 Masthead NE, Albuquerque, NM 87109.

Dates in 2016&nbsp;are:&nbsp; Jan 6, Feb 3, Mar 2, Apr 6, May 4, Jun 1, Jul 6, Aug 3, Sep 7, Oct 5, Nov 2, Dec 7

The workshop includes a presentation by volunteer attorneys, materials on divorce and an open question-and-answer period. This event is a free community service open to the public. Call 505-797-6003 for details or to register.

This program is sponsored by the New Mexico State Bar Foundation, the State Bar Family Law Section, the Albuquerque Bar Association, and the New Mexico Collaborative Practice Group.

The State Bar of New Mexico was organized in 1886 and is composed of more than 9,000 members. Its purposes are to aid the courts in administering justice and preserving the rule of law, and to foster a high standard of integrity and competence within the legal profession.
"
52,http://www.lawaccess.org/node/137,I want to change my name (or my child's),Family,,Family Law,"Who can get a name change?

You change your name if:

* you are at least 14 years old.

* you believe that no one would be able to give the judge ""a good reason"" why you should not change your name.

Click here &nbsp;if you would like to get documents online that you can use to file a Name Change case in court.

You can change your child's name if:

* your child is less than 14 years old.

* you (if you are the parent or the legal guardian) believe that no one would be able to give the judge ""a good reason"" why the child's name should not be changed.

* NOTE: that all parents must have proper notice of the request to change a child's name.

Click here&nbsp;if you would like to get documents online that you can use to file a Name Change for a child under the age of 14 case in court.

You can read the New Mexico laws about changing your name here:

http://law.justia.com/codes/new-mexico/2015/chapter-40/article-8/

&nbsp;
"
54,http://www.lawaccess.org/node/140,I want to get guardianship of a child,Family,,Family Law,"In New Mexico, non-parents can ask to become kinship-guardians of a child (or children) when the parents are not able to care for the child (or children).

What does Kinship mean?
“The relationship that exists between a child and a relative of the child, a godparent, a member of the child’s tribe or clan, or an adult with whom the child has a significant bond.” Keep reading for more in depth information on Kinship Guardianship questions.

This section explains who can become legal guardian of a child under the Kinship Guardianship Act, and what conditions must be in place in order for a judge to appoint a person as kinship guardian of a child.

What does “legal guardianship” mean?
Legal guardianship suspends the rights of a child’s parents and transfers most of those rights to the legal guardian.

How long does legal guardianship of a child last?
If the judge appoints you as temporary legal guardian of a child the guardianship will remain in effect for six months. If you are appointed as the child’s legal guardian and the order does not state that the guardianship is temporary, the guardianship will last until the child turns 18 or until a judge revokes the guardianship.

How do I go about getting legal guardianship of a child who is living with me?
To become the legal guardian of a child whose parents are not deceased you must file a Petition for Kinship Guardianship in the district court where you and the child live. For more detailed information about the legal process call the Guardianship Legal Helpline: in the Albuquerque area call (505) 217-1660; Statewide call 1-800-980-1165.

If the child’s parents consent to the guardianship do I still have to file a petition with the court?
Yes. In order to be appointed as the legal guardian of a child you must file a petition with the court. If the child’s parents agree you can have them sign a consent form and file it with the court, but you must still go through the court proceeding become the child’s legal guardian.

Can I still be appointed as kinship guardian of my grandchild even if the parents do not agree?
Yes, under certain conditions you can be appointed kinship guardian of a child even if the child’s parents do not agree. Those conditions are:
The child has been living with you for at least 90 days AND
The parent who objects to the guardianship has not lived in the home with you during that time AND
You are able to prove to the judge that the parent is unable or unwilling to provide proper care for the child AND
It is in the child’s best interests that you be appointed as her kinship guardian.

Can I be appointed as kinship guardian of a child even if I am not related to her by blood?
Yes. To qualify to be the kinship guardian of a child you must have a close bond with the child, but you do not need to be related by blood.

How do I go about revoking the guardianship?
If you and the parent or parents agree that it is time to revoke the guardianship you can file a motion with the court asking to have the guardianship revoked. The judge will most likely want you to appear in court to explain why revocation of the guardianship is in the child’s best interests.

What can I do to keep my grandchild safe if she is in danger now?
If you believe that your grandchild is at risk of abuse and/or neglect you should call the police or child protective services. The process of getting legal guardianship of a child usually takes at least 90 days. Under certain circumstances you may be able to file for guardianship on an emergency basis. Call the Guardianship Legal Helpline: in the Albuquerque area call (505) 217-1660; Statewide call 1-800-980-1165.

Can I file for guardianship myself or do I need a lawyer?
You do not need a lawyer to apply for guardianship. You can go to your local district court and ask for the forms to file for kinship guardianship of a child, or you can call the Guardianship Legal Helpline. The Guardianship Legal Helpline can help you determine if you want to file by yourself, and if you do, help you with questions and the paperwork. In the Albuquerque area call (505) 217-1660, Statewide call 1-800-980-1165.

Is there help for me if I need help but can’t afford a lawyer?
Yes. There are two agencies in New Mexico that specialize in helping grandparents and others get kinship guardianship of children living with them. Pegasus Legal Services for Children provides legal representation in guardianship cases where one or more of the parents does not agree to the guardianship. Another agency, Advocacy, Inc. handles cases where the parents agree to the guardianship. Call the Guardianship Legal Helpline to get more information and find out which agency is the right one to help you. In the Albuquerque area call (505) 217-1660; Statewide call 1-800-980-1165.

What is the Guardianship Legal Helpline?
The Guardianship Legal Helpline is a collaboration of Pegasus Legal Services for Children and Law Access New Mexico. The Guardianship Legal Helpline provides information, advice, help with self-representation, and referrals for extended legal representation. The Guardianship Legal Helpline conducts intake for Pegasus’s Kinship Guardianship Program.

Resources:
Guardianship Legal Helpline: Albuquerque area – (505) 217-1660; Statewide – 1-800-980-1165.

DISCLAIMER: This website is provided for informational purposes only. Nothing on this website shall be construed as legal advice nor does the information provided constitute the formation of a lawyer/client relationship. We take no responsibility for errors.

ACKNOWLEDGMENT: The information on this page was primarily developed by Pegasus Legal Services for Children.
"
70,http://www.lawaccess.org/node/156,Adult Protective Services ,,,Family Law,"Is a state entity that helps people over the age of 18 who are iunable to protect themselves from abuse, neglect, or explotation.&nbsp;

Locations:

Statewide

625 Silver Ave. SW, #400, Albuquerque, NM 87102

Phone number: (866) 654-3219

&nbsp;

Click here to return to the list of helpful organizations.
"
73,http://www.lawaccess.org/node/159,Child Support Enforcement Division,,,Family Law,"This governemntal agency was created to help parents establich and enforce child support obligations owed by parents to thier children, to reduce the number of families reliant on public assistance.

Location:

Statewide:

Phone: (800) 288-7207

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
76,http://www.lawaccess.org/node/162,Pegasus Legal Services for Children ,,,Family Law,"Serving the civil legal needs of child, including health care, guardianship, emancipation, special education.

Locations:

Albuquerque:

3201 4th St. NW, Albuquerque, NM 87107

Phone number: (505) 244-1101

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
77,http://www.lawaccess.org/node/163,"State of New Mexico Children, Youth, and Families Department ",,,Family Law,"Children Youth &amp; Family Department provides an array of prevention, intervention, rehabilitation, and after-care services to New Mexico children and thier families.

Locations

Statewide:

Phone number for Intake and or Reporting: (800) 797-3260

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;

&nbsp;
"
80,http://www.lawaccess.org/node/166,Domestic Violence Resource Center ,,,Family Law,"Domestic Violence Resource Center empowers victims and engages the community to breat the cycle of domestic violence. To do this DVRC focuses on prevention, intervention, and recovery services for victims of domestic violence.

Locations:

Albuquerque:

625 Silver Sw, Albuquerque, NM 87102

Phone number: (505) 243-4300

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
82,http://www.lawaccess.org/node/168,New Mexico Coalition Against Domestic Violence,,,Family Law,"New Mexico Coalition Against Domestic Violence functions as a clearing house for information and referrals. The New Mexico Coalition Against Domestic Violence collaborates with agencies and advocates in areas of program developement, public policy, educaton, and funding proposals.

Locations:

Statewide:

1210 Luisa St., Ste. 7, Santa Fe, NM 87505

Phone number: (877) 974-3400

Albuquerque:

1210 Luisa St., Ste 7, Santa Fe, NM 87505

Phone number: (505) 246-9240

&nbsp;

Click here to return to the list of helpful organizations.
"
83,http://www.lawaccess.org/node/169,"New Mexico Legal Aid Domestic Violence, Sexual Assault, and Stalking Helpline",,,Family Law,"Domestic Violence, Sexual Assault, and Stalking Helpline provides information regarding domestic violence, sexual assualt, and stalking. &nbsp;The hours of operation are 8:00 a.m. to 5:00 p.m.

Locations:

Statewide:

Phone number: (505) 243-4300

Phone Numebr: (877) 974-3400

&nbsp;

Click here to return to the list of helpful organizations.
"
100,http://www.lawaccess.org/node/186,Parents Reaching Out,,,Family Law,"Parents Reaching Out is a non-profit organization that works with parents, caregivers, educators, and other professionals to promote healthy, positive, and caring expirences for families and children.

Locations:

Statewide:

1920 Columbia Dr. SE, #B, Albuquerque, NM 87106

Phone number: (800) 524-5176

&nbsp;

Click here to return to the list of helpful organizations.
"
118,http://www.lawaccess.org/node/204,New Mexico Legal Family Assistance Group ,,,Family Law,"Assists low-income New Mexicans with legal matters affecting their families, homes, and safety.&nbsp;

Locations:

Albuquerque:

924 Lomas Blvd. NE, Albuquerque, NM 87102

Phone number: (505) 256-0417

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
120,http://www.lawaccess.org/node/208,Are you under 18? Need legal information?,,,Family Law,"Check out the resources from Pegasus Legal Services ...

Especially check out the&nbsp;Know UR Rights page ... here you will find information for youth and healthcare providers about consent and confidentiality
"
132,http://www.lawaccess.org/node/233,Stay safe after you leave,,,Family Law,"[under construction]
"
135,http://www.lawaccess.org/node/238,Albuquerque Family Law Clinic,Family,,Family Law,"The Second Judicial District Pro Bono Committee and the Volunteer Attorney Program sponsor a free clinic on the THIRD WEDNESDAY of each month from 10:00am to 1:00pm:

Dates to come:


	December 21, 2016
	January 18, 2017
	February 15, 2017
	March 15, 2017
	April 19, 2017
	May 17, 2017
	June 21, 2017
	July 19, 2017
	August 16, 2017
	September 20, 2017
	October 18, 2017
	November 15, 2017
	December 20, 2017


Pre-Registration is required: Call 1-877-266-9861 (Limited to first 25 registrants)

Attorneys will be available to provide free legal advice on family law issues. Please bring any related paperwork and forms with you for the attorney to review.

Areas covered include:
----


	Divorce
	Child Support
	Custody
	Visitation
	Mediation
	Paternity
	Kinship/Guardianship
	Domestic Violence
	Adoption
	Settlement Facilitation


The clinics are held at the&nbsp;2nd Judicial District Court

400 Lomas Blvd NW, Albuquerque NM&nbsp;(3rd Floor Conference Room)
"
138,http://www.lawaccess.org/node/241,Las Cruces Family Law Legal Clinic #1,Family,,Family Law,"SIGN-IN from 1pm to 2pm&nbsp;
CLINIC from 2pm to 4pm
----&nbsp;
Volunteer lawyers answer legal questions if you have a case filed in this court.

You do not need an appointment; clinics are first-come,first-served. Sign up ahead of time.

Space is limited to 10 people per clinic. Once the sign-up is full, the clinic will be closed.

The volunteer lawyers DO NOT fill out your papers for your. ... If you have questions about your forms, steps, and procedures, come to the Self-Help Center 8-5 Monday-Friday (building is closed from noon-1).

The volunteer lawyers CAN NOT talk to you if you have a lawyer.

The volunteer lawyers DO NOT help with criminal problems.

The volunteer lawyers are not a source of unlimited free legal advice. ... Multiple visits to the clinic may be considered abuse and you may be asked to leave.

See the Court's Calendar at http://www.thirddistrictcourt.com/calendars.php
"
139,http://www.lawaccess.org/node/242,Albuquerque Pro Se Divorce Clinic,Family,,Family Law,"Hosted by New Mexico Legal Aid -&nbsp;Albuquerque Office and offered every 2 weeks at 1:30pm

301 Gold Ave. S.W.

Albuquerque, NM 87102

Call 505-243-7871 for more information

*Please stop by the office prior to the clinic to fill out paperwork and reserve your spot.
"
140,http://www.lawaccess.org/node/243,Albuquerque Free Legal Clinic (UNM Paralegal Program),Family,,Family Law,"The University of New Mexico Paralegal-Certification program is offering a free legal clinic where participants can meet with Paralegal Students, supervised by licensed attorneys to discuss their legal issues.

The clinics will be held on November 10 &amp; 17,2015 at 5:30pm

LOCATION: 1634 University Blvd NE, Albuquerque NM 87102 (Continuing Education SOUTH Building)

Email darren (at) roybalmacklaw (dot) com to sign up. Include your full name, phone number, and a general (not detailed) description of your legal issue.
"
149,http://www.lawaccess.org/node/278,Las Cruces Family Law Legal Clinic #2,,,Family Law,"SIGN-IN from 1pm to 2pm&nbsp;
CLINIC from 2pm to 4pm
----&nbsp;
Volunteer lawyers answer legal questions if you have a case filed in this court.

You do not need an appointment; clinics are first-come,first-served. Sign up ahead of time.

Space is limited to 10 people per clinic. Once the sign-up is full, the clinic will be closed.

The volunteer lawyers DO NOT fill out your papers for your. ... If you have questions about your forms, steps, and procedures, come to the Self-Help Center 8-5 Monday-Friday (building is closed from noon-1).

The volunteer lawyers CAN NOT talk to you if you have a lawyer.

The volunteer lawyers DO NOT help with criminal problems.

The volunteer lawyers are not a source of unlimited free legal advice. ... Multiple visits to the clinic may be considered abuse and you may be asked to leave.

See the Court's Calendar at http://www.thirddistrictcourt.com/calendars.php
"
150,http://www.lawaccess.org/node/279,Family Law Legal Clinics,,,Family Law,"Family Law Legal Clinic #1

Family Law Legal Clinic #2

Family Law Legal Clinic #3

Family Law Legal Clinic #4
"
156,http://www.lawaccess.org/node/294,Las Cruces Family Law Legal Clinic #3,,,Family Law,"SIGN-IN from 1pm to 2pm&nbsp;
CLINIC from 2pm to 4pm
----&nbsp;
Volunteer lawyers answer legal questions if you have a case filed in this court.

You do not need an appointment; clinics are first-come,first-served. Sign up ahead of time.

Space is limited to 10 people per clinic. Once the sign-up is full, the clinic will be closed.

The volunteer lawyers DO NOT fill out your papers for your. ... If you have questions about your forms, steps, and procedures, come to the Self-Help Center 8-5 Monday-Friday (building is closed from noon-1).

The volunteer lawyers CAN NOT talk to you if you have a lawyer.

The volunteer lawyers DO NOT help with criminal problems.

The volunteer lawyers are not a source of unlimited free legal advice. ... Multiple visits to the clinic may be considered abuse and you may be asked to leave.

See the Court's Calendar at http://www.thirddistrictcourt.com/calendars.php
"
157,http://www.lawaccess.org/node/295,Las Cruces Family Law Legal Clinic #4,,,Family Law,"SIGN-IN from 1pm to 2pm&nbsp;
CLINIC from 2pm to 4pm
----&nbsp;
Volunteer lawyers answer legal questions if you have a case filed in this court.

You do not need an appointment; clinics are first-come,first-served. Sign up ahead of time.

Space is limited to 10 people per clinic. Once the sign-up is full, the clinic will be closed.

The volunteer lawyers DO NOT fill out your papers for your. ... If you have questions about your forms, steps, and procedures, come to the Self-Help Center 8-5 Monday-Friday (building is closed from noon-1).

The volunteer lawyers CAN NOT talk to you if you have a lawyer.

The volunteer lawyers DO NOT help with criminal problems.

The volunteer lawyers are not a source of unlimited free legal advice. ... Multiple visits to the clinic may be considered abuse and you may be asked to leave.

See the Court's Calendar at http://www.thirddistrictcourt.com/calendars.php
"
158,http://www.lawaccess.org/node/296,Town Hall Meeting on Expectant and Parenting Teens (3/1/2016),,,Family Law,"The New Mexico Education Department's Coordinated School Health and Wellness Bureau is hosting a New Mexico Statewide Town Hall Meeting on March 1,2016 at the Crowne Plaza in Albuquerque, NM, focused on needs, challenges and proposed solutions in services for young parents and their children.&nbsp; This Town Hall meeting is part of developing a system of support that will help New Mexico's expectant and parenting teens and their children thrive.&nbsp;

Young parents face huge challenges when accessing legal services and the courts.&nbsp; There will be a series of speakers and panels in the morning, and a series of roundtable discussions in the afternoon. One roundtable discussion in the afternoon will focus upon how we can ensure that young parents see legal services and the court system as valuable tools for promoting safety, stability and well-being for themselves and their young children.

Agenda will be posted as it becomes available.
"
162,http://www.lawaccess.org/node/301,Santa Fe Family Law Orientation Clinic,,,Family Law,"Volunteer private attorneys provide general information about divorce and parentage cases.

You cannot receive legal advice for your particular situation at the Orientation, but vouchers for a FREE half-hour consultation with a private attorney are available for attendees.

The orientations will be held monthly at the Santa Fe Community College beginning promptly at 9:00am in Room 212.

SF Community College is located at 6401 Richards Ave, Santa Fe NM

For questions, call 505-455-8146.

(Children may NOT attend these sessions)

2016 Dates:

January 6

February 13

March 12

April 9

May 7

July 9

August 6

September 10

October 8

November 12

December 10
"
179,http://www.lawaccess.org/node/322,Grandparents Raising Grandchildren (2nd Time Around) Gathering,,,Family Law,"Come meet other Grandparents Raising Grandchildren and celebrate with the Grandparents Raising Grandchildren Community Alliance for the

Parenting The Second Time Around Second Annual Event!


	
		
			Speakers
			Resource Fair
			Light Meal
			Childcare provided
		
	


WHERE:&nbsp; North Domingo Baca Multigenrational Center, 7521 Carmel Ave NE, Albuquerque NM

CALL 505-255-8740 to register!
"
180,http://www.lawaccess.org/node/323,Grandparents & Grandchildren,Family,,Family Law,"Local gatherings

Grandparent Support groups

I want to learn about how to get to visit my grandchildren

&nbsp;
"
122,http://www.lawaccess.org/node/210,Protect SNAP Benefits for New Mexico Families,Public Benefits,,Food Programs,"Join with communities from across the state to tell Governor Martinez and Human Services Department Secretary Sidonie Squier to protect SNAP benefits for all New Mexicans.

The Governor has proposed to turn down federal resources and implement work requirements for SNAP participants. Without child care, job training and job readiness support, and almost non-existent public transportation in rural parts of the state, New Mexicans dealing with some of the fewest job prospects and highest food insecurity in the nation are telling the governor and Human Services Deparment secretary Sidonie Squier that these changes will only hurt New Mexico families.


	47% of SNAP Participants are in working families
	SNAP benefits are 100% paid for by the federal government
	Every $1 of food assistance given through SNAP goes directly into local food and grocery stores, creating $1.70 to $1.80 in economic activity.
	New Mexico could lose over $47 million funneled directly into our poorest counties.
	New Mexico is one of the most food insecure states in the nation - 1 in 5 New Mexicans and 1 in 3 children struggle to afford a nutritionally adequate diet.
	20.8% of New Mexicans live below the poverty line, including 29.2% of children. 86% of this population participates in the SNAP program.

"
124,http://www.lawaccess.org/node/212,Proposed SNAP rules blasted by oppposition,Public Benefits,,Food Programs,"""A plan to reimpose and broaden New Mexico’s work rules for food assistance came under withering criticism Friday, as critics of the Human Services Department’s proposal testified the new requirements – which would affect more than 62,000 people – would do more harm than good in a state long beset by hunger and poverty problems. ..."" read more from the Albuquerque Journal
"
102,http://www.lawaccess.org/node/188,New Mexico Aging and Long-Term Services Department,,,Government and Governmental Services,"This department of the New Mexico government is charged with providing a voice and access to critical resources for older adults, people with disabilities, and their caregivers.&nbsp;

Locations:

Statewide:

2550 Cerrillos Rd., Santa Fe, NM 87505

Phone number: (800) 432-2080

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
71,http://www.lawaccess.org/node/157,Office of Guardianship Services ,,,Guardianship & Conservatorship,"A state office that was created to help people with disabilites.&nbsp;

Locations:

Statewide

327 Sandoval St., Santa Fe, NM 87501

Phone number: (800) 311-2229

&nbsp;

Click here to return to the list of helpful organizations.
"
74,http://www.lawaccess.org/node/160,Guardianship Legal Helpline,,,Guardianship & Conservatorship,"Legal Advice &amp; representation for non-parent caregivers of children seeking guardianship.&nbsp;

Locations

Statewide:

Phone number: (800) 980-1165

Albuquerque:

Phone number: (505) 217-1660

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
94,http://www.lawaccess.org/node/180,Health Insurance Benefits and Counseling (HIBAC) ,,,Health,"The HIBAC answers questions regarding the benefits of health insurance programs.&nbsp;

Locations:

Statewide:

2550 Cerrillos Rd., Santa Fe, 87505

Phone number: (505) 476-4799

Toll-free phone number: (866) 451-2901

&nbsp;

Click here to return to the list of helpful organizations.
"
5,http://www.lawaccess.org/node/84,Housing issues,,,Housing,"Landlord Tenant questions?


	Attend a Landlord / Tenant Workshop in Albuquerque.



	Take a look at the Renter's Guide published by New Mexico Legal Aid.



Looking for some Housing help?

The New Mexico Mortgage Finance Authority offers information about help for renters (in addition to offering services related to financing buying a home):

Find information about:


	Affordable Rental Properties
	Subsidized Rental properties
	Agencies that offer rent and utility help
	Agencies that offer emergency shelter &amp; help



Foreclosure problems? &nbsp;


	The Keep Your Home New Mexico  project helps New Mexico homeowners who are at risk of losing their homes to foreclosure. It provides free information about home foreclosure, how to avoid it, and what to do once you are facing it.
	Read more about&nbsp;Foreclosure from United South Broadway and learn about Foreclosure Workshops that they present.

"
12,http://www.lawaccess.org/node/93,Albuquerque Foreclosure Workshop,Housing,,Housing,"Monthly Educational workshops provided by United South Broadway for homeowners who have been sued for foreclosure in the courts.&nbsp;

Held at 3pm every third Thursday of the month. (See the New Mexico Legal Events calendar)

2015 Dates are:&nbsp;


	January 15
	February 19
	March 19
	April 16
	May 21
	June 18
	July 16
	August 20
	September 17
	October 15
	November 19
	December 17


United South Broadway is located in the John Marshall Multi-Service Center, 1500 Walter Street SE, Albuquerque, NM 87102.
"
27,http://www.lawaccess.org/node/108,Keep Your Home New Mexico,Housing,,Housing,"The keep your home new mexico project helps New Mexico homeowners who are at risk of losing their homes to foreclosure. It provides free information about home foreclosure, how to avoid it, and what to do once you are facing it.
"
28,http://www.lawaccess.org/node/109,New Mexico Renters Guide,Housing,,Housing,"Take a look at the Renters' Guide published by New Mexico Legal Aid.
"
37,http://www.lawaccess.org/node/118,Landlord/Tenant Workshop by Albuquerque Law Access New Mexico,,,Housing,"Workshops are held at the&nbsp;Albuquerque Housing Authority (AHA)&nbsp;office, in the Carnis Salisbury Building, in the Manuel Cordova Conference Room, at 1840 University Blvd SE, Albuquerque, NM 87106. &nbsp;Map It.

This legal&nbsp;education and community outreach&nbsp;event has a&nbsp;target audience of:&nbsp;


	​AHA Section 8 HCV&nbsp;landlords and residents,&nbsp;
	AHA Public Housing residents,&nbsp;
	recently hired AHA staff that need training on the Uniform Owner Resident Relations Act of NM (the landlord-tenant law)&nbsp;
	and the general public of current&nbsp;landlords and tenants.


2016 dates are: &nbsp;March 3,&nbsp;June 2, September 1, December 1 (See the New Mexico Legal Events calendar)
"
38,http://www.lawaccess.org/node/119,Mortgage Assistance for New Mexico Homeowners,,,Housing,"Wells Fargo Bank is partnering with the non-profit agency, United South Broadway Corporation,&nbsp;in an event September 13 to help homeowners facing mortgage payment challenges and/or foreclosure.&nbsp;

The free event will run from 9am to 3pm in the Rio Bosque room in the hotel at Isleta Resort and Casino.

Wells Fargo loan specialists will be on site to meet privately with homeowners about their financial concerns and options, including eligibility for loan modifications.&nbsp;

HUD-certified housing counselors from USBC&nbsp;will be on site to&nbsp;counsel homeowners&nbsp;about available resources and to offer ongoing assistance with loan modification applications. &nbsp;&nbsp;

While the event is primarily for Wells Fargo customers, anyone facing mortgage challenges due to a downturn in their finances will be able to meet with USBC counselors about mortgage help. &nbsp;&nbsp;

Please contact me if you'd like further information.

Please register by Thursday, September 11, 2014
Walk-ins welcome but registration is recommended.

To register or for more information, Call 1-866-790-3276
"
72,http://www.lawaccess.org/node/158,ARC of New Mexico ,,,Human Rights,"Arc's Mission is to improve the quality of life for individuals with developmental disablilties of all ages by advocating for equal opporitunties and choices in where and how they learn, livem work, play, and socialize.

Locations:

Statewide:

3655 Carlisle Blvd. NE, Albuquerque, NM 87110

Phone Number: (800) 358-6493

Albuquerque:

3655 Carlisle Blvd. NE, Albuquerque, NM 87110

Phone number: (505) 883-4630

&nbsp;

Click here to return to the list of helpful organizations.
"
85,http://www.lawaccess.org/node/171,Albuquerque Human Rights Office ,,,Human Rights,"Albuquerque Human Rights Office provides for resolution of discrimination complaints regarding local civil and human rights.&nbsp;

Locations:

Albuquerque:

600 2nd St. NW, #520, Albuquerque, NM 87102

Phone number: (505) 768-4589

email: ODHR@cabq.gov&nbsp;

&nbsp;

Click here to return to the list of helpful organizations. &nbsp;
"
87,http://www.lawaccess.org/node/173,New Mexico Human Rights Division ,,,Human Rights,"New Mexico Human Rights Division is a govenment agency that is designated to investigate claims of discrimination that effect accomindations in employment, housing, credit or public.

Locations:

Statewide:

1596 Pacheco Court, #103, Santa Fe, NM 87505

Phone number: (800) 566-9471

&nbsp;

Click here to return to the list of helpful organizations.
"
97,http://www.lawaccess.org/node/183,New Mexico Immigrant Law Center / Centro Legal Para Immigrantes,,,Immigration,"Provides assistance to low-income immigrant families facing seperation due to deportation, asylum seekers, and unaccompanied minors. &nbsp;

Locations:

Albuquerque:

714 4th St., Albuquerque, NM 87102

Phone number: (505) 247-1023

&nbsp;

Click here to return to the list of helpful organizations.
"
98,http://www.lawaccess.org/node/184,Diocesan Migrant & Refugee Services ,,,Immigration,"DMRS provides services immigration legal services including represntation in family based immigration matters, citizenship and naturalization matters, benefits for survivors of domestic violence and othet crimes and how they relate to immigration, removal proceedings, refugee services, and services for adults and unaccompanied immigrant minors.&nbsp;

Locations:

El Paso:

2400A E. Yandell Dr., El Paso, TX 79903

Phone number: (915) 532-3975

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
99,http://www.lawaccess.org/node/185,Las Americas: National Network for Immigrant and Refugee Rights (NNIRR),,,Immigration,"The National Network for Immigrant and Refugee Rights works to defend and expand the rights of all immigrants and refugees.&nbsp;

Location:

Nationally

Phone Number: (510) 465-1984

&nbsp;

Click here to return to the list of helpful organizations. &nbsp;
"
126,http://www.lawaccess.org/node/214,USCIS is Retracting SOME 3-Year DACA Work Permits,,,Immigration,"ALERT FROM THE NEW MEXICO IMMIGRANT LAW CENTER:


	Do you have a 2-year work permit? You're OK.
	Received yours on Feb 15, 2015 or earlier? You're OK.
	Received yours on Feb. 16, 2015 or later? CAUTION!
	Take steps to get a new work permit immediately.&nbsp; Read more here.

"
131,http://www.lawaccess.org/node/227,Immigration,,,Immigration,"Information you find here will be very general. If you have any questions about immigration status, it is very important that you talk to an attorney who specializes in immigration issues.

Not Waiting for Students to Show Up, NMILC Takes DACA to Albuquerque's Schools

New Mexico Immigrant Law Center reports on NM's Driver's License Law &amp; its Impact on Immigrants (03/2016)

Crossing Borders: A Symposium on Immigration (February 24, 2015, 6:00pm-8:30pm)

USCIS is Retracting SOME 3-Year DACA Work Permits (July 2015)

Immigrants and Public Benefits


New Mexico agencies focusing on immigrant legal issues:


	New Mexico Immigrant Law Center
	Catholic Charities in New Mexico&nbsp;
	Enlace Communitario
	Diocesan MIgrant and Refugee Services

"
160,http://www.lawaccess.org/node/298,Crossing Borders: A Symposium on Immigration,,,Immigration,"Sponsored by Archbishop of Santa Fe John C. Wester, featuring a panel discussion and personal testimony.

""The United States has two signs on its border: one welcoming immigrants and the valuable labor they provide, and another that says “no trespassing,” Archbishop of Santa Fe John C. Wester said. “We’ve got to make up our minds,” he said in a recent interview. “Either (immigrants) are welcome or they are not.”""

The event will feature a panel discussion, personal testimonials, and an address by Wester on immigration and the need for comprehensive immigration reform. It is free and open to the public.

DATE: &nbsp;Wednesday, February 24, 2016

TIME: &nbsp;6:00pm - 8:30pm

Location: Our Lady of Guadalupe Parish, 1860 Griegos NW, Albuquerque NM
"
161,http://www.lawaccess.org/node/299,Immigrant Law Center: Driver's License Impact on Immigrants,,,Immigration,"After a five-year anti-immigrant campaign waged by Governor Susana Martinez, the battle over driver’s licenses now appears to be over. On February 15, 2016, the New Mexico Legislature passed a compromise bill, House Bill 99 (or HB 99), that Governor Susana Martinez has indicated she will sign. She has until March 9th to sign the bill into law. Read more ...
"
174,http://www.lawaccess.org/node/317,POSTPONED! - 9/10/16 Citizenship Fair,,,Immigration,"The fair that was to be held 9/10/2016 has been POSTPONED - we will update as soon as we know a new date.

ARE YOU READY TO BECOME A CITIZEN?&nbsp; ¿Está listo/a para hacerse ciudadano/a estadounidense?

The New Mexico Immigrant Law Center (NMILC) has partnered with Organizers in the Land of Enchanment (OLé), the State Bar of New Mexico Immigration Law Section, and El CENTRO de Igualdad y Derechos to host a Citizenship Fair on September 10, 2016 at ACE Leadership High School, 1240 Bellamah Ave NW, Albuquerque NM 

SPACE IS LIMITED / EL ESPACIO ES LIMITADO - PRE-REGISTER with / Llame Hoy Para Registrarse New Mexico Immigrant Law Center, 505-247-1023
"
93,http://www.lawaccess.org/node/179,Native American Protection and Advocacy Project,,,Native Americans,"Legal services to Native Americans with disablilties

Locations:

Statewide:

3535 East 30th St., Ste. 600, Farmington, NM 87402

Phone number: (800) 862-7271

Farmington:

3535 East 30th St., Ste. 600, Farmington, NM 87402

Phone number: (505) 566-5880

&nbsp;

Click here to return to the list of helpful organizations. &nbsp;
"
